,Learning Rate,Epoch,Mean AUC,Weight Decay,%Acc
71,0.0001,1.0,0.9781818181818182,0.01,0.6635514018691588
72,0.0001,2.0,0.9457575757575758,0.01,0.6635514018691588
73,0.0001,3.0,0.969038208168643,0.01,0.6635514018691588
74,0.0001,4.0,0.9684321475625823,0.01,0.6635514018691588
75,0.0001,5.0,0.9655533596837945,0.01,0.6635514018691588
76,0.0001,6.0,0.9812121212121212,0.01,0.6635514018691588
77,0.0001,7.0,0.9693939393939394,0.01,0.6635514018691588
78,0.0001,8.0,0.9632411067193677,0.01,0.6635514018691588
79,0.0001,9.0,0.9739393939393941,0.01,0.6635514018691588
80,0.0001,0.0,0.9519894598155467,0.0001,0.6635514018691588
81,0.0001,1.0,0.9641106719367589,0.0001,0.6635514018691588
82,0.0001,2.0,0.9521409749670618,0.0001,0.6635514018691588
83,0.0001,3.0,0.9884848484848484,0.0001,0.6635514018691588
84,0.0001,4.0,0.9721212121212122,0.0001,0.6635514018691588
85,0.0001,5.0,0.9446640316205535,0.0001,0.6635514018691588
86,0.0001,6.0,0.9721212121212122,0.0001,0.6635514018691588
87,0.0001,7.0,0.9678787878787878,0.0001,0.6635514018691588
88,0.0001,8.0,0.9322727272727274,0.0001,0.6635514018691588
89,0.0001,9.0,0.9668774703557312,0.0001,0.6635514018691588
90,1e-05,0.0,0.9703030303030303,1.0,0.6635514018691588
91,1e-05,1.0,0.9593939393939394,1.0,0.6635514018691588
92,1e-05,2.0,0.9550461133069829,1.0,0.6635514018691588
93,1e-05,3.0,0.9635836627140975,1.0,0.6635514018691588
94,1e-05,4.0,0.9472200263504611,1.0,0.6635514018691588
95,1e-05,5.0,0.9490909090909091,1.0,0.6635514018691588
96,1e-05,6.0,0.9546969696969697,1.0,0.6635514018691588
97,1e-05,7.0,0.954756258234519,1.0,0.6635514018691588
98,1e-05,8.0,0.9339064558629775,1.0,0.6635514018691588
99,1e-05,9.0,0.9656060606060605,1.0,0.6635514018691588
100,1e-05,0.0,0.9678787878787878,0.01,0.6635514018691588
101,1e-05,1.0,0.9569169960474307,0.01,0.6635514018691588
102,1e-05,2.0,0.9557048748353095,0.01,0.6635514018691588
103,1e-05,3.0,0.9806060606060606,0.01,0.6635514018691588
104,1e-05,4.0,0.9612121212121213,0.01,0.6635514018691588
105,1e-05,5.0,0.9674242424242425,0.01,0.6635514018691588
106,1e-05,6.0,0.9407048748353095,0.01,0.6635514018691588
107,1e-05,7.0,0.9812121212121212,0.01,0.6635514018691588
108,1e-05,8.0,0.9528260869565217,0.01,0.6635514018691588
109,1e-05,9.0,0.9532279314888009,0.01,0.6635514018691588
110,1e-05,0.0,0.9507246376811593,0.0001,0.6635514018691588
111,1e-05,1.0,0.9599999999999999,0.0001,0.6635514018691588
112,1e-05,2.0,0.9498484848484848,0.0001,0.6635514018691588
113,1e-05,3.0,0.98,0.0001,0.6635514018691588
114,1e-05,4.0,0.9781818181818182,0.0001,0.6635514018691588
115,1e-05,5.0,0.9798682476943347,0.0001,0.6635514018691588
116,1e-05,6.0,0.9830303030303031,0.0001,0.6635514018691588
117,1e-05,7.0,0.963030303030303,0.0001,0.6635514018691588
118,1e-05,8.0,0.9647167325428195,0.0001,0.6635514018691588
119,1e-05,9.0,0.9225757575757576,0.0001,0.6635514018691588
