,Learning Rate,Epoch,Mean AUC,Weight Decay,%Acc
41,0.001,1.0,0.9715151515151514,0.01,0.6635514018691588
42,0.001,2.0,0.9618181818181819,0.01,0.6635514018691588
43,0.001,3.0,0.9700922266139658,0.01,0.6635514018691588
44,0.001,4.0,0.9660606060606061,0.01,0.0
45,0.001,5.0,0.9769696969696969,0.01,0.09345794392523364
46,0.001,6.0,0.9589393939393939,0.01,0.6635514018691588
47,0.001,7.0,0.9793939393939394,0.01,0.6635514018691588
48,0.001,8.0,0.9727272727272728,0.01,0.6635514018691588
49,0.001,9.0,0.9580500658761528,0.01,0.6635514018691588
50,0.001,0.0,0.9612121212121211,0.0001,0.6635514018691588
51,0.001,1.0,0.9636363636363636,0.0001,0.6635514018691588
52,0.001,2.0,0.9660606060606061,0.0001,0.6635514018691588
53,0.001,3.0,0.9474242424242425,0.0001,0.6635514018691588
54,0.001,4.0,0.9801515151515151,0.0001,0.6635514018691588
55,0.001,5.0,0.947878787878788,0.0001,0.6635514018691588
56,0.001,6.0,0.947878787878788,0.0001,0.6635514018691588
57,0.001,7.0,0.9793939393939394,0.0001,0.6635514018691588
58,0.001,8.0,0.9806060606060606,0.0001,0.6635514018691588
59,0.001,9.0,0.9672727272727272,0.0001,0.6635514018691588
60,0.0001,0.0,0.9818181818181817,1.0,0.6635514018691588
61,0.0001,1.0,0.96,1.0,0.6635514018691588
62,0.0001,2.0,0.9647167325428194,1.0,0.6635514018691588
63,0.0001,3.0,0.937615283267457,1.0,0.6635514018691588
64,0.0001,4.0,0.9628787878787878,1.0,0.6635514018691588
65,0.0001,5.0,0.9612121212121213,1.0,0.6635514018691588
66,0.0001,6.0,0.9568379446640317,1.0,0.6635514018691588
67,0.0001,7.0,0.9556258234519103,1.0,0.6635514018691588
68,0.0001,8.0,0.9818181818181819,1.0,0.6635514018691588
69,0.0001,9.0,0.9389986824769434,1.0,0.6635514018691588
70,0.0001,0.0,0.9625757575757575,0.01,0.6635514018691588
71,0.0001,1.0,0.9608563899868247,0.01,0.6635514018691588
72,0.0001,2.0,0.950171277997365,0.01,0.6635514018691588
73,0.0001,3.0,0.9781818181818182,0.01,0.6635514018691588
74,0.0001,4.0,0.9380500658761528,0.01,0.6635514018691588
75,0.0001,5.0,0.9477470355731225,0.01,0.6635514018691588
76,0.0001,6.0,0.9533333333333335,0.01,0.6635514018691588
77,0.0001,7.0,0.9568379446640316,0.01,0.6635514018691588
78,0.0001,8.0,0.9564953886693017,0.01,0.6635514018691588
79,0.0001,9.0,0.9583333333333335,0.01,0.6635514018691588
80,0.0001,0.0,0.961080368906456,0.0001,0.6635514018691588
81,0.0001,1.0,0.9604743083003953,0.0001,0.6635514018691588
82,0.0001,2.0,0.9745454545454545,0.0001,0.6635514018691588
83,0.0001,3.0,0.9586561264822134,0.0001,0.6635514018691588
84,0.0001,4.0,0.9503030303030303,0.0001,0.6635514018691588
85,0.0001,5.0,0.9878787878787878,0.0001,0.6635514018691588
86,0.0001,6.0,0.962292490118577,0.0001,0.6635514018691588
87,0.0001,7.0,0.9648484848484848,0.0001,0.6635514018691588
88,0.0001,8.0,0.9690909090909091,0.0001,0.6635514018691588
89,0.0001,9.0,0.9650197628458499,0.0001,0.6635514018691588
90,1e-05,0.0,0.9689591567852438,1.0,0.6635514018691588
91,1e-05,1.0,0.9641106719367589,1.0,0.6635514018691588
92,1e-05,2.0,0.9806060606060606,1.0,0.6635514018691588
93,1e-05,3.0,0.989090909090909,1.0,0.6635514018691588
94,1e-05,4.0,0.9467984189723321,1.0,0.6635514018691588
95,1e-05,5.0,0.923445322793149,1.0,0.6635514018691588
96,1e-05,6.0,0.9692424242424242,1.0,0.6635514018691588
97,1e-05,7.0,0.9455862977602107,1.0,0.6635514018691588
98,1e-05,8.0,0.9734848484848484,1.0,0.6635514018691588
99,1e-05,9.0,0.9578787878787878,1.0,0.6635514018691588
100,1e-05,0.0,0.9692424242424242,0.01,0.6635514018691588
101,1e-05,1.0,0.9625757575757575,0.01,0.6635514018691588
102,1e-05,2.0,0.9459288537549406,0.01,0.6635514018691588
103,1e-05,3.0,0.9657378129117259,0.01,0.6635514018691588
104,1e-05,4.0,0.9668181818181819,0.01,0.6635514018691588
105,1e-05,5.0,0.9709090909090909,0.01,0.6635514018691588
106,1e-05,6.0,0.9757575757575756,0.01,0.6635514018691588
107,1e-05,7.0,0.9672727272727272,0.01,0.6635514018691588
108,1e-05,8.0,0.9628985507246377,0.01,0.6635514018691588
109,1e-05,9.0,0.9587878787878787,0.01,0.6635514018691588
110,1e-05,0.0,0.9816864295125165,0.0001,0.6635514018691588
111,1e-05,1.0,0.9757575757575758,0.0001,0.6635514018691588
112,1e-05,2.0,0.9575757575757576,0.0001,0.6635514018691588
113,1e-05,3.0,0.9812121212121212,0.0001,0.6635514018691588
114,1e-05,4.0,0.938939393939394,0.0001,0.6635514018691588
115,1e-05,5.0,0.9428985507246377,0.0001,0.6635514018691588
116,1e-05,6.0,0.9618181818181819,0.0001,0.6635514018691588
117,1e-05,7.0,0.9703030303030303,0.0001,0.6635514018691588
118,1e-05,8.0,0.9394137022397893,0.0001,0.6635514018691588
119,1e-05,9.0,0.9781818181818182,0.0001,0.6635514018691588
